id,Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,PRIMARYIND,Park_ID,Class,Typology,Location,Astro_Pitc,All_Weathe,MUGA,Football_5,Table_Tenn,Athletics,Basketball,Basketba_1,Skateboard,Croquet_La,Bowling_Gr,Outdoor_Bo,Golf_Pitch,Tennis,Model_Car_,Leisure_Wa,Pavillion,Showers,Changing_R,Toilets,Management,Depot_Buil,Housing_in,Shelter,Playground,Num_of_Pit,GAA,Soccer_Foo,Seven_a_Si,Rugby,Hard_Lands,Committee_,Area_mSq,Area_Acre,Multipolyg,distance,angle,xcoord,ycoord
111,St Candice Glebe,,,,,,-1,0,-1,,,156,254,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8251.736999999999171,2.039000000000000,,400.000000000000000,234.188741211233634,-6.295512669,53.38771571
112,Hillcreast Park,,,,,,-1,0,-1,,,1186,154,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8329.090000000000146,2.058000000000000,,0,98.307123181883668,-6.277094704,53.38766094
113,Hillcreast Park,,,,,,-1,0,-1,,,1186,154,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8329.090000000000146,2.058000000000000,,100.000000000000000,176.640088185581789,-6.275715626,53.38737087
114,Hillcreast Park,,,,,,-1,0,-1,,,1186,154,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8329.090000000000146,2.058000000000000,,200.000000000000000,269.080438510534350,-6.276243614,53.38673312
115,Hillcreast Park,,,,,,-1,0,-1,,,1186,154,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8329.090000000000146,2.058000000000000,,300.000000000000000,312.508587153234430,-6.27743402,53.38717555
116,Dail Eireann 2,,,,,,-1,0,-1,,,154,930,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3558.362999999999829,0.879,,0,60.717922642711507,-6.255007882,53.34099153
117,Dail Eireann 2,,,,,,-1,0,-1,,,154,930,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3558.362999999999829,0.879,,100.000000000000000,196.300091936263442,-6.254706191,53.3404315
118,Dail Eireann 2,,,,,,-1,0,-1,,,154,930,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3558.362999999999829,0.879,,200.000000000000000,285.816682608674910,-6.2549079,53.3405059
119,Claremont Park,,,,,,-1,0,-1,,,1185,153,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19816.354999999999563,4.897000000000000,,0,339.856307037058571,-6.27937786,53.36918572
120,Claremont Park,,,,,,-1,0,-1,,,1185,153,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19816.354999999999563,4.897000000000000,,100.000000000000000,122.325848067582015,-6.278391955,53.36996551
121,Claremont Park,,,,,,-1,0,-1,,,1185,153,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19816.354999999999563,4.897000000000000,,200.000000000000000,121.261785880045082,-6.277118094,53.36948841
122,Claremont Park,,,,,,-1,0,-1,,,1185,153,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19816.354999999999563,4.897000000000000,,300.000000000000000,121.409886661961536,-6.275873154,53.36897673
123,Claremont Park,,,,,,-1,0,-1,,,1185,153,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19816.354999999999563,4.897000000000000,,400.000000000000000,301.014893336601006,-6.276494317,53.36829573
124,Claremont Park,,,,,,-1,0,-1,,,1185,153,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19816.354999999999563,4.897000000000000,,500.000000000000000,241.051164202722902,-6.277308927,53.36867039
125,Claremont Park,,,,,,-1,0,-1,,,1185,153,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19816.354999999999563,4.897000000000000,,600.000000000000000,315.306564093452778,-6.278561725,53.36869019
126,Dail Eireann 4,,,,,,-1,0,-1,,,153,929,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.576000000000022,0.493,,0,64.157672027830102,-6.255604762,53.3400601
127,Dail Eireann 4,,,,,,-1,0,-1,,,153,929,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.576000000000022,0.493,,100.000000000000000,291.453255252669464,-6.255411291,53.3397103
128,The Amphitheatre at Wood Quay,,,,,,-1,0,-1,,,152,928,11,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South East,6977.809000000000196,1.724000000000000,,0,24.985153214569092,-6.271688427,53.34470516
129,The Amphitheatre at Wood Quay,,,,,,-1,0,-1,,,152,928,11,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South East,6977.809000000000196,1.724000000000000,,100.000000000000000,173.520723452999448,-6.270581021,53.34441217
130,The Amphitheatre at Wood Quay,,,,,,-1,0,-1,,,152,928,11,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South East,6977.809000000000196,1.724000000000000,,200.000000000000000,81.132248958282403,-6.270236991,53.3438687
131,The Amphitheatre at Wood Quay,,,,,,-1,0,-1,,,152,928,11,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South East,6977.809000000000196,1.724000000000000,,300.000000000000000,264.765328156133990,-6.27109469,53.34360754
132,The Amphitheatre at Wood Quay,,,,,,-1,0,-1,,,152,928,11,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South East,6977.809000000000196,1.724000000000000,,400.000000000000000,350.214070703425875,-6.271492615,53.34421074
133,St. Audoens Park,,,,,,-1,0,-1,,,151,927,3,Community Park Grade 2,High Street / Cook Street,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,6027.002999999999702,1.489000000000000,,0,88.286245934177998,-6.274929171,53.34416671
134,St. Audoens Park,,,,,,-1,0,-1,,,151,927,3,Community Park Grade 2,High Street / Cook Street,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,6027.002999999999702,1.489000000000000,,100.000000000000000,183.161819531959367,-6.274009691,53.3438097
135,St. Audoens Park,,,,,,-1,0,-1,,,151,927,3,Community Park Grade 2,High Street / Cook Street,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,6027.002999999999702,1.489000000000000,,200.000000000000000,282.469966077055801,-6.274955759,53.34367353
136,St. Audoens Park,,,,,,-1,0,-1,,,151,927,3,Community Park Grade 2,High Street / Cook Street,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,6027.002999999999702,1.489000000000000,,300.000000000000000,87.341409636483050,-6.275644185,53.34415789
137,Clareville Grove,,,,,,-1,0,-1,,,1182,150,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.006000000000085,0.486,,0,331.404576889771988,-6.279783693,53.36994035
138,Clareville Grove,,,,,,-1,0,-1,,,1182,150,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.006000000000085,0.486,,100.000000000000000,120.591646847354525,-6.278807907,53.37012941
139,Kings Inn Park,,,,,,-1,0,-1,,,149,920,11,Amenity Public Open Spaces,Constitution Park,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,Central Area,22983.902999999998428,5.679000000000000,,0,316.932174343427164,-6.273461771,53.35187253
140,Kings Inn Park,,,,,,-1,0,-1,,,149,920,11,Amenity Public Open Spaces,Constitution Park,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,Central Area,22983.902999999998428,5.679000000000000,,100.000000000000000,12.067325747063322,-6.273166077,53.35274174
141,Kings Inn Park,,,,,,-1,0,-1,,,149,920,11,Amenity Public Open Spaces,Constitution Park,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,Central Area,22983.902999999998428,5.679000000000000,,200.000000000000000,1.281361332755480,-6.272830012,53.35355646
142,Kings Inn Park,,,,,,-1,0,-1,,,149,920,11,Amenity Public Open Spaces,Constitution Park,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,Central Area,22983.902999999998428,5.679000000000000,,300.000000000000000,115.317617336296294,-6.271992829,53.35391275
143,Kings Inn Park,,,,,,-1,0,-1,,,149,920,11,Amenity Public Open Spaces,Constitution Park,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,Central Area,22983.902999999998428,5.679000000000000,,400.000000000000000,200.198609756726370,-6.270892891,53.3534679
144,Kings Inn Park,,,,,,-1,0,-1,,,149,920,11,Amenity Public Open Spaces,Constitution Park,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,Central Area,22983.902999999998428,5.679000000000000,,500.000000000000000,185.134897899353632,-6.272070286,53.3530809
145,Kings Inn Park,,,,,,-1,0,-1,,,149,920,11,Amenity Public Open Spaces,Constitution Park,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,Central Area,22983.902999999998428,5.679000000000000,,600.000000000000000,93.909579979776694,-6.272231332,53.35256017
146,Kings Inn Park,,,,,,-1,0,-1,,,149,920,11,Amenity Public Open Spaces,Constitution Park,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,Central Area,22983.902999999998428,5.679000000000000,,700.000000000000000,182.748509017224308,-6.271995791,53.351683
147,Kings Inn Park,,,,,,-1,0,-1,,,149,920,11,Amenity Public Open Spaces,Constitution Park,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,Central Area,22983.902999999998428,5.679000000000000,,800.000000000000000,264.976098619742118,-6.272890381,53.3520674
148,Amenity Open Space,,,,,,-1,0,-1,,,148,917,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.491999999999962,0.284,,0,82.776939308633246,-6.276122193,53.3404289
149,Amenity Open Space,,,,,,-1,0,-1,,,148,917,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.491999999999962,0.284,,100.000000000000000,72.932702379096526,-6.276720739,53.34032269
150,St. Catherines Park,,,,,,-1,0,-1,,,147,916,12,Graveyards,Thomas Street,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,2332.161000000000058,0.576,,0,8.298086172221231,-6.281758147,53.34241253
151,St. Catherines Park,,,,,,-1,0,-1,,,147,916,12,Graveyards,Thomas Street,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,2332.161000000000058,0.576,,100.000000000000000,96.544744902206588,-6.280895889,53.34281225
152,St. Catherines Park,,,,,,-1,0,-1,,,147,916,12,Graveyards,Thomas Street,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,2332.161000000000058,0.576,,200.000000000000000,271.120458888236044,-6.281464408,53.3421931
153,Open Space at Earl St.Thomas Court Bawn,,,,,,-1,0,-1,,,146,915,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.762999999999920,0.334,,0,341.894882506841157,-6.282009215,53.34110989
154,Open Space at Earl St.Thomas Court Bawn,,,,,,-1,0,-1,,,146,915,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.762999999999920,0.334,,100.000000000000000,129.078828152303828,-6.281485704,53.34116263
155,St. Patricks Park,,,,,,-1,0,-1,,,144,913,1,Flagship Park,Patrick Street,,,,,,,,,,,,,,,,yes,,,,,,yes,,,yes,,,,,,,South East,9687.306000000000495,2.394000000000000,,0,0.858028011,-6.272087605,53.34059582
156,St. Patricks Park,,,,,,-1,0,-1,,,144,913,1,Flagship Park,Patrick Street,,,,,,,,,,,,,,,,yes,,,,,,yes,,,yes,,,,,,,South East,9687.306000000000495,2.394000000000000,,100.000000000000000,90.692459621817974,-6.270592226,53.34057959
157,St. Patricks Park,,,,,,-1,0,-1,,,144,913,1,Flagship Park,Patrick Street,,,,,,,,,,,,,,,,yes,,,,,,yes,,,yes,,,,,,,South East,9687.306000000000495,2.394000000000000,,200.000000000000000,164.739826450860988,-6.269930826,53.3398982
158,St. Patricks Park,,,,,,-1,0,-1,,,144,913,1,Flagship Park,Patrick Street,,,,,,,,,,,,,,,,yes,,,,,,yes,,,yes,,,,,,,South East,9687.306000000000495,2.394000000000000,,300.000000000000000,270.693349958505223,-6.271331122,53.33992615
159,St. Patricks Park,,,,,,-1,0,-1,,,144,913,1,Flagship Park,Patrick Street,,,,,,,,,,,,,,,,yes,,,,,,yes,,,yes,,,,,,,South East,9687.306000000000495,2.394000000000000,,400.000000000000000,355.124040738541964,-6.272231495,53.34035911
160,Dail Eireann,,,,,,-1,0,-1,,,143,912,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13903.310999999999694,3.436000000000000,,0,117.814703660224467,-6.251444809,53.34059682
161,Dail Eireann,,,,,,-1,0,-1,,,143,912,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13903.310999999999694,3.436000000000000,,100.000000000000000,207.548045823048454,-6.25215804,53.33983215
162,Dail Eireann,,,,,,-1,0,-1,,,143,912,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13903.310999999999694,3.436000000000000,,200.000000000000000,296.004699384852984,-6.252879691,53.3397426
163,Dail Eireann,,,,,,-1,0,-1,,,143,912,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13903.310999999999694,3.436000000000000,,300.000000000000000,14.249221130255473,-6.254683191,53.3403553
164,Dail Eireann,,,,,,-1,0,-1,,,143,912,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13903.310999999999694,3.436000000000000,,400.000000000000000,115.019761333816206,-6.253128991,53.3412268
165,Dail Eireann,,,,,,-1,0,-1,,,143,912,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13903.310999999999694,3.436000000000000,,500.000000000000000,115.803310566820556,-6.251954791,53.3406849
166,Willow Park Close,,,,,,-1,0,-1,,,1174,141,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.623000000000047,0.297,,0,102.825903792561803,-6.279737019,53.39542652
167,Willow Park Close,,,,,,-1,0,-1,,,1174,141,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.623000000000047,0.297,,100.000000000000000,15.681811784847174,-6.280065855,53.39527094
168,Dail Eireann 3,,,,,,-1,0,-1,,,142,911,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4245.501000000000204,1.049000000000000,,0,72.172468495148067,-6.252879691,53.3397426
169,Dail Eireann 3,,,,,,-1,0,-1,,,142,911,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4245.501000000000204,1.049000000000000,,100.000000000000000,218.851027236133376,-6.252858717,53.3390834
170,Dail Eireann 3,,,,,,-1,0,-1,,,142,911,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4245.501000000000204,1.049000000000000,,200.000000000000000,296.495969563224662,-6.254071862,53.33875391
171,Dail Eireann 3,,,,,,-1,0,-1,,,142,911,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4245.501000000000204,1.049000000000000,,300.000000000000000,27.168831486498952,-6.252879691,53.3397426
172,Willow Park Lawn,,,,,,-1,0,-1,,,1173,140,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861.384000000000015,0.46,,0,333.027259451825159,-6.280856091,53.393807
173,Willow Park Lawn,,,,,,-1,0,-1,,,1173,140,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861.384000000000015,0.46,,100.000000000000000,182.834306414947548,-6.2801279,53.39421298
174,Fitzwillliam Square,,,,,,-1,0,-1,,,141,910,14,Georgian Squares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South East,12096.138000000000829,2.989000000000000,,0,24.126539860267453,-6.253245615,53.33542996
175,Fitzwillliam Square,,,,,,-1,0,-1,,,141,910,14,Georgian Squares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South East,12096.138000000000829,2.989000000000000,,100.000000000000000,120.176632955498036,-6.252377728,53.33596278
176,Fitzwillliam Square,,,,,,-1,0,-1,,,141,910,14,Georgian Squares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South East,12096.138000000000829,2.989000000000000,,200.000000000000000,120.175950890445407,-6.251091462,53.3355
177,Fitzwillliam Square,,,,,,-1,0,-1,,,141,910,14,Georgian Squares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South East,12096.138000000000829,2.989000000000000,,300.000000000000000,208.739684252910536,-6.251353651,53.3347861
178,Fitzwillliam Square,,,,,,-1,0,-1,,,141,910,14,Georgian Squares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South East,12096.138000000000829,2.989000000000000,,400.000000000000000,301.098243313265300,-6.252581434,53.33515469
179,Open Space at Wilton Terrace,,,,,,-1,0,-1,,,140,909,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5316.118999999999687,1.314000000000000,,0,18.110547629253805,-6.249677965,53.33346477
180,Open Space at Wilton Terrace,,,,,,-1,0,-1,,,140,909,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5316.118999999999687,1.314000000000000,,100.000000000000000,37.473210949473902,-6.248913624,53.33424079
181,Open Space at Wilton Terrace,,,,,,-1,0,-1,,,140,909,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5316.118999999999687,1.314000000000000,,200.000000000000000,242.138628741948565,-6.247895875,53.33373585
182,Open Space at Wilton Terrace,,,,,,-1,0,-1,,,140,909,15,Institutional Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5316.118999999999687,1.314000000000000,,300.000000000000000,241.537284423534771,-6.249239877,53.3333361
183,Claremont Green,,,,,,-1,0,-1,,,1171,137,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.603000000000065,0.524,,0,34.146005778404394,-6.282264691,53.3697942
184,Claremont Green,,,,,,-1,0,-1,,,1171,137,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.603000000000065,0.524,,100.000000000000000,180.295476622031657,-6.281801722,53.36968289
185,Ormond Square,,,,,,-1,0,-1,,,139,908,11,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,,,,Central Area,1116.135999999999967,0.276,,0,254.685774594062138,-6.270946345,53.34628019
186,Ormond Square,,,,,,-1,0,-1,,,139,908,11,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,,,,Central Area,1116.135999999999967,0.276,,100.000000000000000,164.322924251386468,-6.270671985,53.34644372
187,Oscar Square,,,,,,-1,0,-1,,,137,903,11,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Central,1928.645999999999958,0.477,,0,357.334790259602244,-6.280296183,53.33687576
188,Oscar Square,,,,,,-1,0,-1,,,137,903,11,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Central,1928.645999999999958,0.477,,100.000000000000000,204.719338371194965,-6.279363996,53.33685172
189,Grove Park,,,,,,-1,0,-1,,,1168,134,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5119.500000000000000,1.265000000000000,,0,44.426151755736136,-6.281829213,53.39213705
190,Grove Park,,,,,,-1,0,-1,,,1168,134,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5119.500000000000000,1.265000000000000,,100.000000000000000,181.614433861651918,-6.280650853,53.39187125
191,Grove Park,,,,,,-1,0,-1,,,1168,134,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5119.500000000000000,1.265000000000000,,200.000000000000000,267.979965458487413,-6.281606907,53.39141813
192,Royal Hospital Kilmainham,,,,,,-1,0,-1,,,136,901,OPW - 10,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,175725.981999999989057,43.423000000000002,,0,357.168275383023854,-6.307888672,53.34264751
193,Royal Hospital Kilmainham,,,,,,-1,0,-1,,,136,901,OPW - 10,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,175725.981999999989057,43.423000000000002,,100.000000000000000,68.402586348034887,-6.307253029,53.34337667
194,Royal Hospital Kilmainham,,,,,,-1,0,-1,,,136,901,OPW - 10,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,175725.981999999989057,43.423000000000002,,200.000000000000000,55.330887523842954,-6.305911607,53.34376162
195,Royal Hospital Kilmainham,,,,,,-1,0,-1,,,136,901,OPW - 10,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,175725.981999999989057,43.423000000000002,,300.000000000000000,55.628046893651657,-6.304660479,53.3442584
196,Royal Hospital Kilmainham,,,,,,-1,0,-1,,,136,901,OPW - 10,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,175725.981999999989057,43.423000000000002,,400.000000000000000,64.743277818278202,-6.303370354,53.34472262
197,Royal Hospital Kilmainham,,,,,,-1,0,-1,,,136,901,OPW - 10,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,175725.981999999989057,43.423000000000002,,500.000000000000000,74.419600014515055,-6.301937266,53.3449932
198,Royal Hospital Kilmainham,,,,,,-1,0,-1,,,136,901,OPW - 10,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,175725.981999999989057,43.423000000000002,,600.000000000000000,74.278924631770806,-6.300482435,53.34521538
199,Royal Hospital Kilmainham,,,,,,-1,0,-1,,,136,901,OPW - 10,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,175725.981999999989057,43.423000000000002,,700.000000000000000,256.202160669225407,-6.299423739,53.3451749
200,Royal Hospital Kilmainham,,,,,,-1,0,-1,,,136,901,OPW - 10,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,175725.981999999989057,43.423000000000002,,800.000000000000000,167.447380324792533,-6.299492577,53.34426427
201,Royal Hospital Kilmainham,,,,,,-1,0,-1,,,136,901,OPW - 10,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,175725.981999999989057,43.423000000000002,,900.000000000000000,117.738570521513381,-6.298102577,53.34395315
202,Royal Hospital Kilmainham,,,,,,-1,0,-1,,,136,901,OPW - 10,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,175725.981999999989057,43.423000000000002,,1000.000000000000000,222.728084065203149,-6.297328389,53.34315808
203,Royal Hospital Kilmainham,,,,,,-1,0,-1,,,136,901,OPW - 10,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,175725.981999999989057,43.423000000000002,,1100.000000000000000,223.771470719624972,-6.298224091,53.3424504
204,Royal Hospital Kilmainham,,,,,,-1,0,-1,,,136,901,OPW - 10,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,175725.981999999989057,43.423000000000002,,1200.000000000000000,255.303904448655629,-6.299435025,53.34216431
205,Royal Hospital Kilmainham,,,,,,-1,0,-1,,,136,901,OPW - 10,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,175725.981999999989057,43.423000000000002,,1300.000000000000000,250.809263730020632,-6.300887364,53.34196504
206,Royal Hospital Kilmainham,,,,,,-1,0,-1,,,136,901,OPW - 10,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,175725.981999999989057,43.423000000000002,,1400.000000000000000,257.503839113759966,-6.302326527,53.34169958
207,Royal Hospital Kilmainham,,,,,,-1,0,-1,,,136,901,OPW - 10,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,175725.981999999989057,43.423000000000002,,1500.000000000000000,275.498038162848104,-6.303753503,53.3416933
208,Royal Hospital Kilmainham,,,,,,-1,0,-1,,,136,901,OPW - 10,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,175725.981999999989057,43.423000000000002,,1600.000000000000000,275.664877090536152,-6.305127891,53.3418815
209,Royal Hospital Kilmainham,,,,,,-1,0,-1,,,136,901,OPW - 10,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,175725.981999999989057,43.423000000000002,,1700.000000000000000,274.163806806983018,-6.306699503,53.3418158
210,Royal Hospital Kilmainham,,,,,,-1,0,-1,,,136,901,OPW - 10,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,175725.981999999989057,43.423000000000002,,1800.000000000000000,354.632852897675093,-6.307858389,53.34222984
211,Cedarwood Green,,,,,,-1,0,-1,,,1167,133,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2693.032999999999902,0.665,,0,64.609543719089416,-6.282827476,53.39467974
212,Cedarwood Green,,,,,,-1,0,-1,,,1167,133,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2693.032999999999902,0.665,,100.000000000000000,199.060508691183884,-6.281330728,53.39428908
213,Cedarwood Green,,,,,,-1,0,-1,,,1167,133,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2693.032999999999902,0.665,,200.000000000000000,290.341222745573532,-6.282765902,53.39432341
